collectionAssignmentId;collectorName;producerName;collectionDate;pointName;volumen
10460;Lucas Wong;John Smith;4/6/2023;Miami;774
10461;Michael Kim;John Smith;4/6/2023;New York;17
10462;Sophia Nguyen;John Smith;4/6/2023;Houston;531
10463;Lucas Wong;John Smith;4/6/2023;Chicago;750
10464;Olivia Davis;John Smith;4/6/2023;Indianapolis;948
10465;Sophia Nguyen;John Smith;4/6/2023;New York;788
10466;William Rodriguez;John Smith;4/6/2023;Seattle;386
10467;Avery Brown;John Smith;4/6/2023;Houston;67
10468;John Smith;John Smith;4/6/2023;Atlanta;331
10469;Emily Chen;John Smith;4/6/2023;Denver;838
10470;William Rodriguez;John Smith;4/6/2023;Houston;508
10471;John Smith;John Smith;4/6/2023;Houston;791
10472;Ethan Wilson;John Smith;4/6/2023;Chicago;528
10473;William Rodriguez;John Smith;4/6/2023;Kansas City;937
10474;Jane Doe;John Smith;4/6/2023;New York;109
10475;William Rodriguez;John Smith;4/6/2023;Orlando;177
10476;Samantha Lee;John Smith;4/6/2023;Kansas City;468
10477;Emily Chen;John Smith;4/6/2023;Atlanta;37
10478;Robert Johnson;John Smith;4/6/2023;Los Angeles;735
10479;John Smith;John Smith;4/6/2023;Orlando;204
10480;Ethan Wilson;John Smith;4/6/2023;Indianapolis;958
10481;William Rodriguez;John Smith;4/6/2023;Kansas City;706
10482;Emily Chen;John Smith;4/6/2023;New York;47
10483;Isabella Jackson;John Smith;4/6/2023;New York;534
10484;Isabella Jackson;John Smith;4/6/2023;Miami;663
10485;Olivia Davis;John Smith;4/6/2023;Miami;888
10486;Ethan Wilson;John Smith;4/6/2023;Atlanta;107
10487;Michael Kim;John Smith;4/6/2023;Houston;921
10488;Michael Kim;John Smith;4/6/2023;Kansas City;941
10489;Sophia Nguyen;John Smith;4/6/2023;Chicago;746
10490;Jane Doe;John Smith;4/6/2023;Kansas City;288
10491;Benjamin Kim;John Smith;4/6/2023;Orlando;447
10492;Michael Kim;John Smith;4/6/2023;Washington, D.C.;13
10493;Benjamin Kim;John Smith;4/6/2023;New York;346
10494;Benjamin Kim;John Smith;4/6/2023;Kansas City;807
10495;Thomas Martinez;John Smith;4/6/2023;Los Angeles;443
10496;Sophia Nguyen;John Smith;4/6/2023;Philadelphia;487
10497;Robert Johnson;John Smith;4/6/2023;Philadelphia;345
10498;Michael Kim;John Smith;4/6/2023;Philadelphia;575
10499;Samantha Lee;John Smith;4/6/2023;Indianapolis;269
10500;Thomas Martinez;John Smith;4/6/2023;Atlanta;224
10501;Samantha Lee;Emily Johnson;4/6/2023;San Francisco;362
10502;Michael Kim;Emily Johnson;4/6/2023;Seattle;581
10503;Sophia Nguyen;Emily Johnson;4/6/2023;Houston;131
10504;Emily Chen;Emily Johnson;4/6/2023;Philadelphia;66
10505;Avery Brown;Emily Johnson;4/6/2023;Philadelphia;138
10506;Sophia Nguyen;Emily Johnson;4/6/2023;Seattle;245
10507;Benjamin Kim;Emily Johnson;4/6/2023;Denver;876
10508;William Rodriguez;Emily Johnson;4/6/2023;Miami;442
10509;Avery Brown;Emily Johnson;4/6/2023;Miami;170
10510;Samantha Lee;Emily Johnson;4/6/2023;Seattle;109
10511;Thomas Martinez;Emily Johnson;4/6/2023;Indianapolis;559
10512;Sophia Nguyen;Emily Johnson;4/6/2023;Philadelphia;66
10513;Olivia Davis;Emily Johnson;4/6/2023;Denver;391
10514;Robert Johnson;Emily Johnson;4/6/2023;Philadelphia;309
10515;Isabella Jackson;Emily Johnson;4/6/2023;New York;42
10516;Lucas Wong;Emily Johnson;4/6/2023;Denver;121
10517;Avery Brown;Emily Johnson;4/6/2023;Kansas City;530
10518;Sophia Nguyen;Emily Johnson;4/6/2023;Denver;693
10519;Sophia Nguyen;Emily Johnson;4/6/2023;New York;334
10520;Isabella Jackson;Emily Johnson;4/6/2023;Atlanta;495
10521;Ethan Wilson;Emily Johnson;4/6/2023;Indianapolis;356
10522;John Smith;Emily Johnson;4/6/2023;Houston;334
10523;Emily Chen;Emily Johnson;4/6/2023;Washington, D.C.;748
10524;Thomas Martinez;Emily Johnson;4/6/2023;Denver;385
10525;Thomas Martinez;Emily Johnson;4/6/2023;Los Angeles;961
10526;Thomas Martinez;Emily Johnson;4/6/2023;Miami;745
10527;Michael Kim;Emily Johnson;4/6/2023;Denver;646
10528;Thomas Martinez;Emily Johnson;4/6/2023;Kansas City;423
10529;Samantha Lee;Emily Johnson;4/6/2023;Seattle;450
10530;Olivia Davis;Emily Johnson;4/6/2023;Chicago;15
10531;Olivia Davis;Emily Johnson;4/6/2023;Los Angeles;491
10532;Michael Kim;Emily Johnson;4/6/2023;Atlanta;465
10533;Benjamin Kim;Emily Johnson;4/6/2023;Washington, D.C.;42
10534;Lucas Wong;Emily Johnson;4/6/2023;Orlando;236
10535;Ethan Wilson;Emily Johnson;4/6/2023;Los Angeles;429
10536;Michael Kim;Emily Johnson;4/6/2023;Houston;470
10537;Benjamin Kim;Emily Johnson;4/6/2023;Denver;494
10538;John Smith;Emily Johnson;4/6/2023;Indianapolis;321
10539;William Rodriguez;Emily Johnson;4/6/2023;Orlando;865
10540;Samantha Lee;Emily Johnson;4/6/2023;Denver;183
10541;Michael Kim;Emily Johnson;4/6/2023;Houston;494
10542;John Smith;Emily Johnson;4/6/2023;Philadelphia;944
10543;Emily Chen;Emily Johnson;4/6/2023;Atlanta;938
10544;Olivia Davis;Emily Johnson;4/6/2023;Miami;505
10545;Jane Doe;Emily Johnson;4/6/2023;San Francisco;560
10546;Emily Chen;Emily Johnson;4/6/2023;Miami;598
10547;Samantha Lee;Emily Johnson;4/6/2023;Chicago;490
10548;Lucas Wong;Emily Johnson;4/6/2023;Kansas City;176
10549;Thomas Martinez;Emily Johnson;4/6/2023;Washington, D.C.;997
10550;Benjamin Kim;Emily Johnson;4/6/2023;Indianapolis;729
10551;Michael Kim;Emily Johnson;4/6/2023;Houston;164
10552;Avery Brown;Emily Johnson;4/6/2023;Indianapolis;928
10553;Lucas Wong;Emily Johnson;4/6/2023;Philadelphia;288
10554;Sophia Nguyen;Emily Johnson;4/6/2023;Indianapolis;431
10555;Jane Doe;Emily Johnson;4/6/2023;Seattle;31
10556;Olivia Davis;Emily Johnson;4/6/2023;Chicago;679
10557;Benjamin Kim;Emily Johnson;4/6/2023;Atlanta;335
10558;Benjamin Kim;Emily Johnson;4/6/2023;Miami;696
10559;Benjamin Kim;Emily Johnson;4/6/2023;Atlanta;71
10560;Sophia Nguyen;Emily Johnson;4/6/2023;Seattle;35
10561;Olivia Davis;Emily Johnson;4/6/2023;Indianapolis;775
10562;Michael Kim;Emily Johnson;4/6/2023;Denver;510
10563;John Smith;Emily Johnson;4/6/2023;Kansas City;347
10564;Michael Kim;Emily Johnson;4/6/2023;Miami;820
10565;Jane Doe;Emily Johnson;4/6/2023;Chicago;653
10566;Thomas Martinez;Emily Johnson;4/6/2023;Philadelphia;969
10567;Emily Chen;Emily Johnson;4/6/2023;Seattle;344
10568;Samantha Lee;Emily Johnson;4/6/2023;Indianapolis;7
10569;Lucas Wong;Emily Johnson;4/6/2023;Miami;289
10570;Ethan Wilson;Emily Johnson;4/6/2023;Los Angeles;159
10571;Avery Brown;Emily Johnson;4/6/2023;Boston;112
10572;Lucas Wong;Emily Johnson;4/6/2023;New York;511
10573;Ethan Wilson;Emily Johnson;4/6/2023;Seattle;760
10574;Sophia Nguyen;Emily Johnson;4/6/2023;Philadelphia;261
10575;Emily Chen;Emily Johnson;4/6/2023;Houston;556
10576;Michael Kim;Emily Johnson;4/6/2023;Atlanta;287
10577;John Smith;Emily Johnson;4/6/2023;San Francisco;190
10578;Olivia Davis;Emily Johnson;4/6/2023;San Francisco;701
10579;Michael Kim;Emily Johnson;4/6/2023;New York;701
10580;William Rodriguez;Emily Johnson;4/6/2023;Los Angeles;497
10581;Jane Doe;Emily Johnson;4/6/2023;Denver;225
10582;Michael Kim;Emily Johnson;4/6/2023;New York;108
10583;Sophia Nguyen;Emily Johnson;4/6/2023;Atlanta;138
10584;Michael Kim;Emily Johnson;4/6/2023;Indianapolis;94
10585;Olivia Davis;Emily Johnson;4/6/2023;Miami;922
10586;Olivia Davis;Emily Johnson;4/6/2023;Los Angeles;713
10587;Benjamin Kim;Emily Johnson;4/6/2023;San Francisco;296
10588;Emily Chen;Emily Johnson;4/6/2023;Seattle;847
10589;Lucas Wong;Emily Johnson;4/6/2023;Miami;615
10590;Olivia Davis;Emily Johnson;4/6/2023;New York;136
10591;Ethan Wilson;Emily Johnson;4/6/2023;Miami;205
10592;Robert Johnson;Emily Johnson;4/6/2023;Philadelphia;914
10593;Jane Doe;Emily Johnson;4/6/2023;Chicago;654
10594;Jane Doe;Emily Johnson;4/6/2023;Indianapolis;231
10595;Isabella Jackson;Emily Johnson;4/6/2023;Seattle;721
10596;Michael Kim;Emily Johnson;4/6/2023;Kansas City;43
10597;William Rodriguez;Emily Johnson;4/6/2023;Washington, D.C.;840
10598;Lucas Wong;Emily Johnson;4/6/2023;Los Angeles;563
10599;Robert Johnson;Emily Johnson;4/6/2023;Atlanta;893
10600;Avery Brown;Emily Johnson;4/6/2023;Kansas City;908
10601;Olivia Davis;Emily Johnson;4/6/2023;Atlanta;684
10602;Lucas Wong;Emily Johnson;4/6/2023;Orlando;943
10603;Jane Doe;Emily Johnson;4/6/2023;Miami;743
10604;Olivia Davis;Emily Johnson;4/6/2023;Chicago;135
10605;Robert Johnson;Emily Johnson;4/6/2023;Kansas City;688
10606;Thomas Martinez;Emily Johnson;4/6/2023;Houston;925
10607;Avery Brown;Emily Johnson;4/6/2023;Orlando;789
10608;Robert Johnson;Emily Johnson;4/6/2023;Kansas City;942
10609;Avery Brown;Emily Johnson;4/6/2023;Seattle;361
10610;Thomas Martinez;Emily Johnson;4/6/2023;Atlanta;950
10611;Avery Brown;Emily Johnson;4/6/2023;Boston;690
10612;Ethan Wilson;Emily Johnson;4/6/2023;Indianapolis;666
10613;Jane Doe;Emily Johnson;4/6/2023;Kansas City;142
10614;Emily Chen;Emily Johnson;4/6/2023;Seattle;906
10615;William Rodriguez;Emily Johnson;4/6/2023;Denver;713
10616;John Smith;Emily Johnson;4/6/2023;Seattle;82
10617;Thomas Martinez;Emily Johnson;4/6/2023;Orlando;359
10618;Avery Brown;Emily Johnson;4/6/2023;Chicago;699
10619;Olivia Davis;Emily Johnson;4/6/2023;Chicago;65
10620;Sophia Nguyen;Emily Johnson;4/6/2023;Miami;916
10621;Ethan Wilson;Emily Johnson;4/6/2023;Chicago;472
10622;Emily Chen;Emily Johnson;4/6/2023;Chicago;110
10623;Michael Kim;Emily Johnson;4/6/2023;Chicago;317
10624;William Rodriguez;Emily Johnson;4/6/2023;Los Angeles;322
10625;Thomas Martinez;Emily Johnson;4/6/2023;Miami;431
10626;Isabella Jackson;Emily Johnson;4/6/2023;Los Angeles;964
10627;Emily Chen;Emily Johnson;4/6/2023;Kansas City;147
10628;Olivia Davis;Emily Johnson;4/6/2023;Kansas City;315
10629;Olivia Davis;Emily Johnson;4/6/2023;Atlanta;260
10630;Isabella Jackson;Emily Johnson;4/6/2023;Atlanta;973
10631;Thomas Martinez;Emily Johnson;4/6/2023;Seattle;8
10632;William Rodriguez;Emily Johnson;4/6/2023;Denver;49
10633;Samantha Lee;Emily Johnson;4/6/2023;Kansas City;297
10634;Isabella Jackson;Emily Johnson;4/6/2023;New York;994
10635;Thomas Martinez;Emily Johnson;4/6/2023;Los Angeles;621
10636;Emily Chen;Emily Johnson;4/6/2023;Philadelphia;673
10637;Lucas Wong;Emily Johnson;4/6/2023;Miami;905
10638;Emily Chen;Emily Johnson;4/6/2023;Boston;7
10639;Sophia Nguyen;Emily Johnson;4/6/2023;Philadelphia;310
10640;Sophia Nguyen;Emily Johnson;4/6/2023;Denver;689
10641;Lucas Wong;Emily Johnson;4/6/2023;Miami;379
10642;Jane Doe;Emily Johnson;4/6/2023;Seattle;265
10643;Olivia Davis;Emily Johnson;4/6/2023;Miami;879
10644;Thomas Martinez;Emily Johnson;4/6/2023;Atlanta;152
10645;Robert Johnson;Emily Johnson;4/6/2023;Chicago;966
10646;Thomas Martinez;Emily Johnson;4/6/2023;Indianapolis;300
10647;Robert Johnson;Emily Johnson;4/6/2023;Denver;864
10648;Lucas Wong;Emily Johnson;4/6/2023;Denver;820
10649;Jane Doe;Emily Johnson;4/6/2023;Philadelphia;612
10650;Samantha Lee;Emily Johnson;4/6/2023;Miami;866
10651;Samantha Lee;Emily Johnson;4/6/2023;Denver;145
10652;William Rodriguez;Emily Johnson;4/6/2023;Chicago;27
10653;Ethan Wilson;Emily Johnson;4/6/2023;Chicago;921
10654;William Rodriguez;Emily Johnson;4/6/2023;Kansas City;197
10655;Thomas Martinez;Emily Johnson;4/6/2023;San Francisco;156
10656;Thomas Martinez;Emily Johnson;4/6/2023;Chicago;221
10657;Lucas Wong;Emily Johnson;4/6/2023;San Francisco;851
10658;Samantha Lee;Emily Johnson;4/6/2023;Chicago;657
10659;William Rodriguez;Emily Johnson;4/6/2023;Philadelphia;889
10660;Lucas Wong;Emily Johnson;4/6/2023;Seattle;957
10661;John Smith;Emily Johnson;4/6/2023;Atlanta;197
10662;Olivia Davis;Emily Johnson;4/6/2023;Seattle;262
10663;Ethan Wilson;Emily Johnson;4/6/2023;New York;845
10664;Benjamin Kim;Emily Johnson;4/6/2023;Boston;589
10665;John Smith;Emily Johnson;4/6/2023;Houston;40
10666;Thomas Martinez;Emily Johnson;4/6/2023;Atlanta;61
10667;Benjamin Kim;Emily Johnson;4/6/2023;Kansas City;268
10668;Lucas Wong;Emily Johnson;4/6/2023;San Francisco;971
10669;Thomas Martinez;Emily Johnson;4/6/2023;Chicago;84
10670;Ethan Wilson;Emily Johnson;4/6/2023;Washington, D.C.;173
10671;Sophia Nguyen;Emily Johnson;4/6/2023;Atlanta;687
10672;Isabella Jackson;Emily Johnson;4/6/2023;Atlanta;197
10673;Olivia Davis;Emily Johnson;4/6/2023;Orlando;829
10674;John Smith;Emily Johnson;4/6/2023;Houston;810
10675;Benjamin Kim;Emily Johnson;4/6/2023;Boston;605
10676;William Rodriguez;Emily Johnson;4/6/2023;Miami;993
10677;Ethan Wilson;Emily Johnson;4/6/2023;Los Angeles;654
10678;Ethan Wilson;Emily Johnson;4/6/2023;Washington, D.C.;248
10679;William Rodriguez;Emily Johnson;4/6/2023;Chicago;608
10680;Samantha Lee;Emily Johnson;4/6/2023;Chicago;247
10681;Michael Kim;Emily Johnson;4/6/2023;Chicago;367
10682;Olivia Davis;Emily Johnson;4/6/2023;Indianapolis;809
10683;Emily Chen;Emily Johnson;4/6/2023;New York;989
10684;Olivia Davis;Emily Johnson;4/6/2023;Atlanta;340
10685;Thomas Martinez;Emily Johnson;4/6/2023;Houston;74
10686;Lucas Wong;Emily Johnson;4/6/2023;Philadelphia;968
10687;Isabella Jackson;Emily Johnson;4/6/2023;Orlando;108
10688;Benjamin Kim;Emily Johnson;4/6/2023;Houston;709
10689;John Smith;Emily Johnson;4/6/2023;Houston;708
10690;Sophia Nguyen;Emily Johnson;4/6/2023;Chicago;469
10691;Olivia Davis;Emily Johnson;4/6/2023;Washington, D.C.;20
10692;Isabella Jackson;Emily Johnson;4/6/2023;Atlanta;571
10693;Thomas Martinez;Emily Johnson;4/6/2023;Indianapolis;249
10694;Lucas Wong;Emily Johnson;4/6/2023;Washington, D.C.;594
10695;Robert Johnson;Emily Johnson;4/6/2023;Orlando;59
10696;Robert Johnson;Emily Johnson;4/6/2023;Chicago;34
10697;Isabella Jackson;Emily Johnson;4/6/2023;Boston;440
10698;Isabella Jackson;Emily Johnson;4/6/2023;Houston;830
10699;William Rodriguez;Emily Johnson;4/6/2023;Kansas City;597
10700;Michael Kim;Emily Johnson;4/6/2023;Boston;2
10701;Benjamin Kim;Emily Johnson;4/6/2023;Philadelphia;968
10702;Isabella Jackson;Emily Johnson;4/6/2023;San Francisco;899
10703;Isabella Jackson;Emily Johnson;4/6/2023;Philadelphia;350
10704;Thomas Martinez;Emily Johnson;4/6/2023;Los Angeles;32
10705;Isabella Jackson;Emily Johnson;4/6/2023;Seattle;410
10706;Michael Kim;Emily Johnson;4/6/2023;Philadelphia;866
10707;Lucas Wong;Emily Johnson;4/6/2023;Seattle;755
10708;Benjamin Kim;Emily Johnson;4/6/2023;Indianapolis;535
10709;Jane Doe;Emily Johnson;4/6/2023;Philadelphia;356
10710;Thomas Martinez;Emily Johnson;4/6/2023;Houston;613
10711;William Rodriguez;Emily Johnson;4/6/2023;Washington, D.C.;616
10712;Jane Doe;Emily Johnson;4/6/2023;Houston;196
10713;Thomas Martinez;Emily Johnson;4/6/2023;Houston;562
10714;Ethan Wilson;Emily Johnson;4/6/2023;New York;844
10715;Isabella Jackson;Emily Johnson;4/6/2023;Los Angeles;632
10716;Jane Doe;Emily Johnson;4/6/2023;Atlanta;938
10717;Jane Doe;Emily Johnson;4/6/2023;Orlando;685
10718;Ethan Wilson;Emily Johnson;4/6/2023;Chicago;835
10719;Olivia Davis;Emily Johnson;4/6/2023;Seattle;189
10720;Thomas Martinez;Emily Johnson;4/6/2023;San Francisco;937
10721;John Smith;Emily Johnson;4/6/2023;Denver;546
10722;Avery Brown;Emily Johnson;4/6/2023;Miami;943
10723;William Rodriguez;Emily Johnson;4/6/2023;Orlando;588
10724;Samantha Lee;Emily Johnson;4/6/2023;Denver;20
10725;Robert Johnson;Emily Johnson;4/6/2023;Los Angeles;983
10726;Olivia Davis;Emily Johnson;4/6/2023;Seattle;538
10727;Ethan Wilson;Emily Johnson;4/6/2023;Houston;947
10728;Olivia Davis;Emily Johnson;4/6/2023;Chicago;204
10729;Isabella Jackson;Emily Johnson;4/6/2023;Boston;344
10730;John Smith;Emily Johnson;4/6/2023;Miami;885
10731;Avery Brown;Emily Johnson;4/6/2023;Chicago;104
10732;William Rodriguez;Emily Johnson;4/6/2023;Philadelphia;299
10733;Emily Chen;Emily Johnson;4/6/2023;Kansas City;554
10734;John Smith;Emily Johnson;4/6/2023;Seattle;320
10735;Michael Kim;Emily Johnson;4/6/2023;New York;532
10736;Lucas Wong;Emily Johnson;4/6/2023;Los Angeles;243
10737;William Rodriguez;Emily Johnson;4/6/2023;Seattle;864
10738;Thomas Martinez;Emily Johnson;4/6/2023;Miami;450
10739;Robert Johnson;Emily Johnson;4/6/2023;Seattle;55
10740;Olivia Davis;Emily Johnson;4/6/2023;Atlanta;505
10741;Samantha Lee;Emily Johnson;4/6/2023;Denver;389
10742;Jane Doe;Emily Johnson;4/6/2023;Miami;346
10743;Jane Doe;Emily Johnson;4/6/2023;Chicago;316
10744;William Rodriguez;Emily Johnson;4/6/2023;Washington, D.C.;30
10745;Avery Brown;Emily Johnson;4/6/2023;Orlando;751
10746;Olivia Davis;Emily Johnson;4/6/2023;Washington, D.C.;212
10747;Samantha Lee;Emily Johnson;4/6/2023;Los Angeles;422
10748;Thomas Martinez;Emily Johnson;4/6/2023;Miami;295
10749;Thomas Martinez;Emily Johnson;4/6/2023;Los Angeles;52
10750;Lucas Wong;Emily Johnson;4/6/2023;Miami;899
10751;Jane Doe;Emily Johnson;4/6/2023;Washington, D.C.;711
10752;Avery Brown;Emily Johnson;4/6/2023;Denver;17
10753;Avery Brown;Emily Johnson;4/6/2023;Denver;249
10754;Samantha Lee;Emily Johnson;4/6/2023;Los Angeles;468
10755;Emily Chen;Emily Johnson;4/6/2023;Indianapolis;274
10756;Benjamin Kim;Emily Johnson;4/6/2023;Miami;484
10757;Benjamin Kim;Emily Johnson;4/6/2023;Kansas City;197
10758;Ethan Wilson;Emily Johnson;4/6/2023;San Francisco;40
10759;Michael Kim;Emily Johnson;4/6/2023;Seattle;947
10760;Benjamin Kim;Emily Johnson;4/6/2023;Orlando;509
10761;John Smith;Emily Johnson;4/6/2023;Los Angeles;837
10762;Robert Johnson;Emily Johnson;4/6/2023;Houston;326
10763;Olivia Davis;Emily Johnson;4/6/2023;Philadelphia;120
10764;John Smith;Emily Johnson;4/6/2023;Boston;98
10765;William Rodriguez;Emily Johnson;4/6/2023;New York;81
10766;Isabella Jackson;Emily Johnson;4/6/2023;Washington, D.C.;272
10767;Benjamin Kim;Emily Johnson;4/6/2023;New York;577
10768;Lucas Wong;Emily Johnson;4/6/2023;Denver;746
10769;Robert Johnson;Emily Johnson;4/6/2023;Washington, D.C.;519
10770;Olivia Davis;Emily Johnson;4/6/2023;Indianapolis;925
10771;Jane Doe;Emily Johnson;4/6/2023;Seattle;275
10772;Olivia Davis;Emily Johnson;4/6/2023;San Francisco;560
10773;John Smith;Emily Johnson;4/6/2023;Seattle;532
10774;Jane Doe;Emily Johnson;4/6/2023;Philadelphia;979
10775;Thomas Martinez;Emily Johnson;4/6/2023;Denver;719
10776;Sophia Nguyen;Emily Johnson;4/6/2023;Seattle;955
10777;Ethan Wilson;Emily Johnson;4/6/2023;Washington, D.C.;340
10778;Benjamin Kim;Emily Johnson;4/6/2023;Seattle;319
10779;Jane Doe;Emily Johnson;4/6/2023;Houston;633
10780;William Rodriguez;Emily Johnson;4/6/2023;Philadelphia;503
10781;William Rodriguez;Emily Johnson;4/6/2023;Chicago;846
10782;Sophia Nguyen;Emily Johnson;4/6/2023;Indianapolis;671
10783;Emily Chen;Emily Johnson;4/6/2023;Denver;344
10784;Michael Kim;Emily Johnson;4/6/2023;New York;959
10785;Robert Johnson;Emily Johnson;4/6/2023;Washington, D.C.;30
10786;Michael Kim;Emily Johnson;4/6/2023;Miami;110
10787;Olivia Davis;Emily Johnson;4/6/2023;Philadelphia;129
10788;Benjamin Kim;Emily Johnson;4/6/2023;Kansas City;401
10789;Michael Kim;Emily Johnson;4/6/2023;Philadelphia;939
10790;Thomas Martinez;Emily Johnson;4/6/2023;Orlando;572
10791;Benjamin Kim;Emily Johnson;4/6/2023;Los Angeles;535
10792;Sophia Nguyen;Emily Johnson;4/6/2023;Indianapolis;454
10793;Lucas Wong;Emily Johnson;4/6/2023;Los Angeles;849
10794;Samantha Lee;Emily Johnson;4/6/2023;Chicago;339
10795;William Rodriguez;Emily Johnson;4/6/2023;Boston;587
10796;Ethan Wilson;Emily Johnson;4/6/2023;New York;329
10797;Jane Doe;Emily Johnson;4/6/2023;Orlando;804
10798;Jane Doe;Emily Johnson;4/6/2023;Houston;128
10799;Sophia Nguyen;Emily Johnson;4/6/2023;Chicago;442
10800;Sophia Nguyen;Emily Johnson;4/6/2023;San Francisco;223
10801;Sophia Nguyen;Emily Johnson;4/6/2023;Houston;888
10802;Sophia Nguyen;Emily Johnson;4/6/2023;Indianapolis;413
10803;Benjamin Kim;Emily Johnson;4/6/2023;Los Angeles;149
10804;Thomas Martinez;Emily Johnson;4/6/2023;Atlanta;777
10805;Lucas Wong;Emily Johnson;4/6/2023;Kansas City;957
10806;Olivia Davis;Emily Johnson;4/6/2023;New York;328
10807;Jane Doe;Emily Johnson;4/6/2023;San Francisco;544
10808;John Smith;Emily Johnson;4/6/2023;San Francisco;401
10809;John Smith;Emily Johnson;4/6/2023;Los Angeles;913
10810;Sophia Nguyen;Emily Johnson;4/6/2023;San Francisco;8
10811;Ethan Wilson;Emily Johnson;4/6/2023;Philadelphia;373
10812;Isabella Jackson;Emily Johnson;4/6/2023;Kansas City;483
10813;Jane Doe;Emily Johnson;4/6/2023;Washington, D.C.;319
10814;Ethan Wilson;Emily Johnson;4/6/2023;Seattle;978
10815;Isabella Jackson;Emily Johnson;4/6/2023;Chicago;367
10816;Thomas Martinez;Emily Johnson;4/6/2023;Washington, D.C.;591
10817;Michael Kim;Emily Johnson;4/6/2023;Orlando;98
10818;Michael Kim;Emily Johnson;4/6/2023;Los Angeles;687
10819;Robert Johnson;Emily Johnson;4/6/2023;San Francisco;102
10820;Robert Johnson;Emily Johnson;4/6/2023;Houston;127
10821;William Rodriguez;Emily Johnson;4/6/2023;San Francisco;797
10822;Emily Chen;Emily Johnson;4/6/2023;Denver;726
10823;Sophia Nguyen;Emily Johnson;4/6/2023;Kansas City;219
10824;Olivia Davis;Emily Johnson;4/6/2023;New York;257
10825;Jane Doe;Emily Johnson;4/6/2023;Chicago;640
10826;Avery Brown;Emily Johnson;4/6/2023;San Francisco;599
10827;John Smith;Emily Johnson;4/6/2023;New York;230
10828;John Smith;Emily Johnson;4/6/2023;San Francisco;838
10829;John Smith;Emily Johnson;4/6/2023;Atlanta;95
